customer_tweet_id,customer_text,human_label
996602,@115858 @AppleSupport My #iPhone6S does not let me log into my #iCloud account to back up my device even tho there is sufficient iPhone space,4
810181,"@115858  WHY YOU LIE WHEN YOU SAID ""you will not be charged for adding card details"" GIVE ME MA £1 BACK",6
2277728,@119033 @139938 @AppleSupport why is my mail not working?! Says my password or username is incorrect. I remove the yahoo account and sign in again with no issues... but will not send mail.,3
270951,@AppleSupport how can I get my iPhone 6plus ship to Nigeria,8
1285632,"@AppleSupport hi, I can’t sync videos from Photos to the iPhone, it copies de album but not the videos, can you help me out?",4
827902,@AppleSupport How do I cancel a subscription that is in the free period??!?!?,6
2450925,So I went through this whole process to get back into my ICloud account and all my saved content (pics/video) is gone. Wtf? @115858,4
375590,"@115858 need help with my apple id, won't let me log in and said you would contact me in 24 hours, well it's been 48+ and I've heard nothing",3
2752662,"Hey @115858? Just figure this crap out already, k? I'm now locked out because you demanded an answer to a security question I would never have elected to fill in. https://t.co/Up8VElwpLf",3
1131386,"@AppleSupport Can I buy a phone using my credit card, and another person pick up at Apple Store without carrying the credit card ?",8
1758823,"@AppleSupport No message of any kind. It won’t even start, the manual backup box is greyed out, for both phones.",4
574920,"@applesupport how do I make a genius bar appointment?  the webpage is 403 forbidden.  I called the store number, but I am on hold.",8
457237,"@AppleSupport What's going on Apple, I've spent all night trying to set up my new iphone and your AppleID has totally messed up. Fed up and possibly not having a phone tomorrow",3
2303991,Swear it seems like apple releases viruses hidden as “updates” to all the old iPhones just so people would be forced to buy the new ones. Yesterday my phone cut off on me telling me I need to charge it... it was at 45%😑btw I have the iphone7  @115858 @AppleSupport,6
560445,"@AppleSupport Why does it keep saying this?? This phone is getting on my last damn nerve. And before you ask, yes, I did manage my storage. https://t.co/Kl0D012ZIj",4
2371095,"@AppleSupport I checked my iphone and all was working,  I have returned to the browser now and I was able to login,  so I'm all good,   thanks for trying to help so quickly,  as always great service :)",3
2199234,Mais c une blague la !!! Non slmt ma batterie se vide à vitesse eclair mais en plus ça charge comme escargot !! PUTIN @115858,6
2925624,Upgraded my @115858 #MacBookPro to #HighSierra. Now it won't recognize my apple ID. This has not been as smooth as previous upgrades.,3
2360365,@115858 @AppleSupport does it make since to do two time restore in the last 3 days and no proper support from your team !!! Really disappointed.,4
159615,@AppleSupport WHY AM I GETTING CHARGED $15 TWICE?! For NOTHING,6
2422466,"I always feel so emotionally abused leaving an @115858 store. You’d think after spending 100s - 1000s of dollars on a device, they’d take your problems seriously and not treat you like cattle. Guess not. I can’t even call to book an appointment? Your customer service needs work.",8
236809,@AppleSupport #Apple #Phishing | More information : https://t.co/lGE9pgUcm2 | #AppleID | https://t.co/J16sruZw4g,3
2743081,"@AppleSupport dear Apple, how do I delete my Apple ID?",3
2488762,"Can you imagine having just bought a £2,000 + plus Computer, the keyboard stops working due to proven factory errors and they try to charge you money to send a replacement? @115858",6
1831769,"@AppleSupport Hi, recently I bought 200 GB in iCloud service, now I can’t open my Apple account. Can somebody help me?",4
2578699,I’ve had to fully charged my phone 3 times today already………I hate you guys so much @115858,6
2921551,@AppleSupport Is family shared iCloud storage a functionality I can't find or is this something that doesn't exist (yet)?,4
2702114,@AppleSupport I’ve never chosen to use iCloud but suddenly all my photos are heading to it and I can only get them back if I sign up. Not only that but I’ve a feeling I’ll have to pay for the iCloud storage that I’ve never asked for. Is that true?,4
2047543,Your website literally won’t let me change my appointment day &amp; time it keeps giving me an error @AppleSupport,8
1834095,@AppleSupport how do I use my iCloud that I pay for on my iphone6? No space on phone but lots of iCloud doing nothing? Help please?,4
2509366,Girlfriend‘s new iPhone X has hiccups syncing photos back from iCloud Photo Library. Known problem @AppleSupport?,4
1938336,Hey @AppleSupport before I order “Iphone X” could u let me know why your service centers in #India don’t honor paid #Apple care ? @115858,8
407530,@AppleSupport Oh no it's sending a verification code to another device. But I don't have anything else 😔,3
688394,@115858 thanks for fucking up my iCloud and making me loose just about everything from my phone 👍🏻,4
512333,@AppleSupport Iphone7+ I am tryin to manage subscription but I dont have the manage button. 😫,6
480628,@AppleSupport Apparently they’re lost forever. Thankful for @126 @188 @917 (and daily snaps to @229228 &amp; my saving some pics along the way) so I could save some of my 2017 memories. Now that I have the iCloud set up correctly I shouldn’t ever lose that many pics again...,4
484525,@AppleSupport  - could you let me know when you are back up and running please? https://t.co/Knxusgi11u,4
2746133,@AppleSupport Yes. Again it worked fine before the OS updates to both devices. Logged in and out of iCloud as well.,4
1666323,"@AppleSupport @4873 apple car play has stopped recognising my iphone and don’t even charge it anymore. Original cable, worked before. Tx",6
155946,"@AppleSupport went away to diff time zone. Left watch home &amp; off. Came back, phone had auto changed time correctly. Watch on &amp; hour behind. Have tried to sync. Can’t correct time. Settings?",4
962210,"@AppleSupport bonjour, je n’arrive pas à déconnecter mon compte iCloud de mon ancien iPhone, help https://t.co/zNFNVHmzn1",4
2303111,"@AppleSupport Hi, how can I disagree with the new iCloud terms and services? Keeps popping up every 4 seconds and cannot use phone right now because of it.",4
1899984,"After a week of being phoneless, apple really tryna do me dirty by making me create a new iCloud?!
-upset loyal costumer
@115858",4
958215,@AppleSupport why is your account recovery process so ridiculous? I entered my password *correctly* thrice and it’s given me this rubbish. https://t.co/mDk7hJiBfR,3
1153808,@AppleSupport I haven’t updated icloud for ages because i dont have the storage however the contacts were the ones i had before i last updated,4
548072,@AppleSupport Can i buy unlocked iphone X from apple American store and deliver it to saudi arabia? (Middle east),8
407953,@AppleSupport Thanks for answering 😊 as far as paid subscription I don’t currently have any that I know of.,6
258935,"@AppleSupport I have an Apple ID, but when I try to setup two-Factor authentication, it shows +237 Cameroon but refuse all our 9-digit numbers.",3
233955,@AppleSupport the price shown is 690 but was on offer for under 300 Taking a screenshot accidently bought it.refund. email support is high https://t.co/XbdpIG3kPx,6
2071318,"@115858 How can u not help when ur ICloud has been clearly breeched?!
#AppleSupport",4
1940494,"@AppleSupport Yes it is, gone on my library to find I have 15 photos, reset iPhone and gone back to a back up date, still nothing.",4
1825491,@AppleSupport As i havent been using icloud services since May 2017 and not able find a way to stop it.ID: __email__,4
161304,"@AppleSupport
I use @115948 on my iPhone and iPad, is there any reason why the 'iCloud music library' button continously turns off on it own on my iPhone?!
#iPhone #AppleMusic #iPhoneHelp",4
2676872,@AppleSupport trying to book an appointment to fix a phone that isn’t performing but it’s impossible to get through the menus,8
1443245,"my iphone is dead and every time i go to an @115858 store it's a 3+ hour wait... so i haven't been ignoring you, but i won't wait 3 hours",8
2401840,"@AppleSupport guys, my iCloud storage tells me it’s full, but the numbers don’t add up. 90% of is Documents? What? Where?",4
2355842,@applesupport against my advice my wife &amp; daughter got iPhones a while back. One device shuts down all the time (somehow does not fall under serial number criteria for repair even tho it continues to occur). Other phone is only audible in speakerphone. Neither shld be happening.,8
956350,Hey @AppleSupport I want to cancel a Genius Bar rez for Case  100319063906 but the system won't let me bcse it won't recognize my name.,8
1395664,@AppleSupport what if i want to buy customised laptop in offline store. Is it possible?,8
184434,@AppleSupport I need my password resetting as I forgot it loads of times etc... it’s saying that I have to wait until a certain date. Help,3
401644,@AppleSupport I received a weird email about my Apple ID being disabled.  Where can I send the screenshot of email?  Thank you in advance,3
2517094,@AppleSupport why is my iPhone X over heating? Why is it randomly turning off notifications? Why does it take so long to charge? I need answers,6
2080916,".@115858 is ready to sell phones, pad, ear phones and all that. But service at this store is horrible even with an appointment. #applefail",8
2288463,@115858 @AppleSupport please refund it it’s has take worth way @AppleSupport https://t.co/doqLPty64V,6
1145134,@AppleSupport I just got a v suspect email advising me to click a link otherwise my Apple ID will be locked permanently. Is this 🍏?,3
2948242,"What is ""Others"" on my Macbook storage and how I get rid of it? @115858 #Macbook #Help #appleteacher",4
414030,"@applesupport can i use an apple gift card towards a payment plan option for a new iphone, either as down payment or to make the payments?",6
1064916,@AppleSupport is there an apple store in bogota colombia?if yes could you send link please,8
620169,"@AppleSupport @115858 I left my house with 100% charge, it’s almost 5pm and I’m on 6% i haven’t even watched a movie or played a game because I’m at work? What’s this man?",6
1717632,@AppleSupport my Apple Music subscription begun like a week ago but it says I have to renew my membership please help,6
2508239,@AppleSupport my iphone has been black all day with a blinking apple sign. It is fully charged / no damage. How do I fix this?,6
2281732,@AppleSupport only shows one subscription,6
2445238,"@AppleSupport My new iPhone X is scheduled to arrive in the mail tomorrow, how do I go about buying Applecare for it? After seeing the repair costs, I've had a change of heart!",8
1956875,"@AppleSupport ok, I’ve got a forgotten password. Go to use the security questions but says wrong DOB. No online chat to be found, help!",3
1991153,@AppleSupport It’s been four days and a contact I added still isn’t synced with iCloud.,4
2439758,@115858 why can’t i make a Genius Bar reservation online? This is annoying,8
2025007,@AppleSupport  icloud drive is so messed up.. when will Apple ever finish something well… frustrating this aura of do-gooder,4
2700972,@AppleSupport have now gotten 4 calls today.  all automated.  i have blocked the number but it does show up as the annapolis md apple store.,8
1010551,@AppleSupport my iPhone 6plus is extremely hot and won't charge . what is the cause and the possible solution,6
2270018,@AppleSupport you are not making it easy for me to get the iPhone X .... delivery wise ....,8
23122,@AppleSupport you guys are terrible back in October you said you’d send me something so I could send in my AirPods for repair since they didn’t work when I bought them. You never sent them to me at fort sill. Thanks!,8
2347123,"@AppleSupport The payment method I use is debit card, and it has been working fine up until I updated today. All the details and such are correct, do I need to have money available for it to work? Even if I’m not purchasing anything at this time?",6
2401245,@115858 guys why does my phone die all the time? I charge it like 9 times a day 🙄 smh,6
1923103,"1/ @115858 continue receiving an error on macbook stating to ""finish changing your password"" I have finished changing my password..",3
1168465,@115858 my phone gets super hot when i charge it. i think you killed it,6
1655022,"@AppleSupport I tried everything from restore turn off handoff, turn off FT, turn off calls on other devices. Still both phones rings",4
2758273,"@115858 employee “resets my ram” for me to try to fix. Come home, getting crazy beeps that the ram isn’t installed properly. Big shoutout to @AppleSupport for the incompetence. The appointment in question started 90 minutes after my reserved time.",8
1351988,Terrible customer service at @115858 store at @65088 in Houston!,8
1081508,@AppleSupport which is why I was prompted to pay for storage...,4
620144,@AppleSupport My iPhone..it keeps wanting me to put my password in for my exchange account then it says it’s wrong. I can’t even reset it through my actual email website.,3
483171,@AppleSupport I’m pretty sure this isn’t normal - how do I remove the ever increasing 50GB of ‘other’ storage? https://t.co/mByjaHicpU,4
2207019,@AppleSupport why does my fully charged phone only last 30 minutes until it's dead :-),6
619373,@AppleSupport I haven’t been able to synch my phone for months as I can’t remember my password. You ask for my credit card details and tell me you will be in touch in a few days and still no password reset.  This has happened twice with no password reset.  Any advice?,3
851943,"How do i delete ""ghost"" albums on my iCloud?albums are empty and deleted on my device but still appearing on my iCloud @AppleSupport",4
2909343,After a full charge then 2:20 min of use my #iPhone has only 32% left.  This is absurd.  @AppleSupport,6
741060,"@AppleSupport I lost my Ipad Air on Monday evening and the person who has it knew my password and has changed my apple ID, kindly help.",3
1936047,"@applesupport I have a business order for PPU that is for today, but every time I call you guys it gets hung up and store is no help.",8
1002265,@AppleSupport thanks ios11 for making my iPhone 7 a brick. Now I have to pay $319 to repair a problem Apple created. #bootloop #ios11,8
433096,@AppleSupport My aunt's iPod isn't keeping it's charge still. And I've had enough of her telling me. It has to be plugged in if she wants to listen to it,6
1504011,@AppleSupport Can I change my 3rd party email address to iCloud alias? https://t.co/sTMzinJ3HT,4
1635146,"@AppleSupport I forgot to attach screenshot, here it is. Is this yours? Looks like phishing scam to me. Resetting password is a nightmare. https://t.co/Jrj3bzdVGv",3
151467,Hey @AppleSupport @115858 one would assume with ~$250B cash on hand you could get some developers to get this fixed. Second day in a row with this error -checking order status. https://t.co/3Tmum44O05,8
2803426,"@AppleSupport can I bring old ipad's/iphone's to my local apple store for recycling and get $ giftcard towards new, or do I have to send into @155043 via online form https://t.co/vhqHry7lam",8
2706889,Replaced my phone and MacBook not realizing I can't back up my MacBook. @115858 dm me,4
1569682,"@115858 over an hour on hold, failing to speak to someone at Southampton store! https://t.co/F1JvF6yvij",8
2066234,@AppleSupport Is there a way to only make an (at)icloud(.)com email address and account only?,4
709489,@AppleSupport I bought 50GB of space for iCloud - it's not showing in the size of my available memory ☹️,4
2689516,"@AppleSupport  Lost my phone, try to reset my password, tries to send the instructions to the phone I've lost, then I try with another phone and you don't even send the messages at all??",3
1377451,@AppleSupport Phone lines going to be open anytime soon? It's been nearly 24 hours and I have an issue with my iPhone X order. Thanks!,8
2025077,@AppleSupport @115948 What's this 🤷🏾🤷🏾🤷🏾 yall even gave me an invoice... Im being scammed @115948 @AppleSupport https://t.co/V4vpBFFTsh,6
1908928,@AppleSupport I'm never buying an apple product again. Managing your storage and email is a fricking joke.,4
994480,"@AppleSupport MacBook Pro 15” ’12
Updates always current on devices. Genius Bar told me they couldn’t help. I’ve done so many things, I can’t list them!",8
848080,@AppleSupport Hello does trade in store give you a gift card or do you have to use the credit at that one store? https://t.co/yJp5wZ87JS,8
2313154,@115858 how do I️ delete pictures and videos from my iPhone but keep them on iCloud?  Also when are you going to fix the letter I️ issue?,4
2436021,@AppleSupport I am currently in Malaysia. I have also spoken to @118101 and the billing issue is with Apple. Thanks,6
2061514,@AppleSupport received the WORST customer service ever at your Memphis store yesterday. How do I log official complaint?,8
2278813,"@AppleSupport 11.1.1.  Just updated this morning.  On all my yahoo email accounts on two iPads and an iPhone, they receive email but will no longer send anything.  Says my user name or password is missing. This is showing correct. One of my iPhones has not been updated today and works fine.",3
822743,@AppleSupport hi. So i hv problems. Applesupport sent me an email abt 1 month ago saying there is somebody trying to sign in to my account —,3
1232917,"@applesupport Wife backed up iPhone yesterday, traded in phone last night, went to restore today, now this error. AWESOME! https://t.co/NYU4fEu5Aq",4
1914274,"@115858 @AppleSupport,why lock my account because u want me to reset my password then not let me “it’s to weak” I don’t want a long stupid 1",3
701663,"@AppleSupport Ordered iPhoneX on pre-order day, your courier company (For UK) is not delivering &amp; blaming falsely. Can I DM full case?",8
2703617,#iPhoneX crackling sound issue on my phone as well. @115858 support made me restore etc. but no good.  https://t.co/1nI8pKxHnJ,4
1948376,"@157399 my iPad 5, 9.7"" is taking 5-6 hours to get charged from 25% to 90%.
Is this normal?? @115858",6
1571004,@118721 @AppleSupport the UK book store just let me buy this book and now says it not available in the UK?!?! Was quick to take my 💷 though! https://t.co/Vum82Gtcwp,8
2696082,"#maple store Khar Mumbai, India disappoints me. @AppleSupport why do i hve to pay for an insurance i don’t want that was sold as mandatory and as apple care but turns out it’s not Apple care at all. #Apple #AppleNews #AppleStore #appleindia",8
360298,@AppleSupport I recently purchased an Apple Watch but it’s iCloud locked. I wanted to return it to its rightful owner. Is there an Apple support email I can use so I can get the process of returning it personally started! Thank you!,4
2747376,"@AppleSupport Not right now, but maybe when my sister gets home from shopping. The problem is is that we've tried just about everything. I have all things saved on iCloud, but the big issue is that my phone might not get repaired totally and we'd have to pay for a whole new device.",4
2957128,"@AppleSupport Yes, I have a student subscription",6
2406589,@AppleSupport my phone keeps dying on me at 50% and is not holding charge. Help me please,6
1814889,"Hey @AppleSupport why you force me to change my password monthly now? And why with a stupid unlock, verify, change procedure?",3
2856798,"@AppleSupport fuming. I've waited 2 mths for an Apple ID reset, promised a call today at 4.15 after 1 hr to your helpline yest - nothing??",3
759877,@AppleSupport Compré 200 GB en iCloud y sólo he usado 5 y me dice que ya está lleno. 🙄,4
1770796,@AppleSupport yes i can charge my phone and ipod with it,6
2488590,@710685 We're having issues with MacBooks losing their charge way too fast in our studio too. @AppleSupport needs to address this!,6
1470849,@AppleSupport can someone help me with two-factor authentication?,3
2524600,@115858 I’d like a refund. https://t.co/uloaEvhgxg,6
2438490,"How can @115858 charge you £40 for a membership you don't want, and not allow a refund only one day into that membership???😂 now I'm stuck with it for a year...",6
1271128,"@AppleSupport emptied iCloud, 9k pics, 5 days ago. iCloud storage showing as almost empty yet tells me it’s full when I back up",4
2965387,"@AppleSupport I’ve recently spoke to Apple about my iPhone 7 playing up, this is my second one on this contract&amp;is doing the same as my first one. I was told by a member of your team to back up&amp;restpre my phone&amp;wont lose anything...",4
1220496,@AppleSupport new X now asking me to enter Apple ID every morning. How do I fix that?,3
446491,@AppleSupport Noo but I logged in to Apple Music again and they have  charged me again https://t.co/oKLmtecRDb,6
2072314,@AppleSupport I can’t disable &amp; delete Siri from my iCloud. It just does nothing...,4
842520,@118721 @AppleSupport @116333 And it's been happening for past many months. Pls refund the extra charge. Thanks!,6
123097,@AppleSupport Same Apple ID,3
2962866,@AppleSupport why is it so hard yo login again on my iPad srsly i can't get my apple id back,3
2710493,@AppleSupport y’all should change recently deleted photos on iCloud to 60 days instead of 30,4
2071974,Why any1 buys an iphone is beyond me . Got 1 for my lad and just spent 40 mins trying to set an apple id up with no luck at all . #wasteoftime #shouldofgotasamsung @125607 @AppleSupport,3
1818759,@AppleSupport why is my phone halfway charged at 10:50 am this is a everyday thing https://t.co/cqKiEY2GPt,6
2856765,@AppleSupport is there any way to mark iCloud calendar events as private from iPhone?,4
2907989,@135589 @AppleSupport @115858 @135589 how can you change the root password?,3
2371170,"@AppleSupport Oh, it's ok now and I can sign in. :) But in the popup, when it was telling me there was a server error, it gave me the option to report the problem to Apple.",3
2831423,"@AppleSupport paired Apple Watch with my new iPhone X. I have Apple Music. I tell Siri on my watch to play a song, and if it is not already in my iCloud music library, it won’t play it like it did before where I could ask nearly anything",4
1895645,@AppleSupport I kept getting charged from apply on my card and I don’t buy anything ever soooo?,6
1642357,"@AppleSupport why does my phone keep asking me to sign into a random Apple ID, even though I’m already signed into my own?",3
1589397,@AppleSupport hi there just trying to set up my iPhone X keep getting asked to login to an account that has nothing to do with me? Pls help,3
2069932,@118721 @AppleSupport why was I charged an infinite loop fee if I have no subscriptions???,6
1854572,@AppleSupport No I’ve already completed the process of restoring from a back up,4
94896,@AppleSupport hello I have my iPhone 5 entered on DFU mode alon and I can’t restore it,4
1541986,"@AppleSupport Same cable plugged to wall outlet is fine. When MBPro is awake, fine. Won’t charge more than 1 min when MBPro is asleep.",6
1798501,How can you delete 700+ pictures and STILL HAVE NO FUCKING STORAGE?!?! Come on @115858 work with me here😤,4
2420101,"@AppleSupport so last week I noticed my phone restarted automatically &amp; my pics disappeared but never appeared back fully. Had 2,500+ but it’s just 1,600+ now. Is it my iCloud? https://t.co/BmyQZDxlaE",4
1033611,My does my new iPhone keep telling me to sign in to someone else’s Apple ID? 🤔🤔🤔 @AppleSupport @115858 https://t.co/BuzzrBFj5b,3
1395696,"@AppleSupport when I delete events in Final Cut it doesn’t send them to system trash which is talking up over 140GB of storage, help pls",4
1595975,"Hi @applesupport This two factor authentication is actually a headache when your phone has been stolen.
Please assist.
cc @115858",3
1346115,@118721 I've been trying to sync music for 45 minutes I'm ready to throw this iPod out of the fucking window @115858,4
2207437,@AppleSupport i updated my computer and when i try to log in it says that there is a problem and it restarts. When i log in again it keeps telling me the same thing.,3
2487256,"@AppleSupport I’ve read the iCloud Drive documentation, but I can’t figure out what no icon next to a folder means on macOS. https://t.co/QOkti7Q8nv",4
1639235,@AppleSupport My phone has never been able to sync with laptop - get unknown 4000 or 54 errors,4
1932593,"@AppleSupport got a replacement iPhone 7 today, last back up was yesterday and I back up my photos, just restored and all my photos are gone",4
2306233,@AppleSupport iPhone 8 Plus. Hewlett-Packard. But my photos are saved on iCloud how do I get them back on my phone,4
610048,@AppleSupport who's bright fucking idea was it to make the process for 'forgot password' to enter the password I forgot. Are you stupid???,3
333656,Hey @115858 i need to permanently delete my iCloud account and i can't do this. Help me please.,4
2652613,@AppleSupport why my payment method is declined!! I don’t have any problem in my credit card and i pay all my bills in apple!,6
2193491,"When I got to work at 7 am today my phone was fully charged, I haven't used it once at work and I'm at 41% thanks @115858",6
2127382,@AppleSupport @118101 I have a brand new iphone8+ - I am trying to restore from a previous iphone 6s. but i get an error saying i need to restore from __email__?,4
1224414,@115948 @115858 please can u let me know why u have been taking 2x9.99 for 1 year from my acc when I have only 1 Apple Music acc??#refund,6
1266538,"@AppleSupport Hi, it’s solved. I think because there is pending payment on my credit card so I can’t change my card detail. Thanks",6
2402131,I love it when my iphone decides that it wants to be a piece of shit and so I have to factory reset it to try and get it to work again which means I have to wait for my fuckin phone to restore everything. Thanks @115858,4
517208,"Wow was on hold for like 10 min with @AppleSupport and they hung up on me , been tryin to recover my Apple ID password all week 😒😒",3
1237628,I cannot believe that my phone will not charge. What the fuck @115858,6
517214,"@AppleSupport Version 11.1.2, have hard reset and even done a full restore, but it still occurs...",4
596935,"@AppleSupport
Hi!
I have formatted my MacBook Pro, and since then this ""Keychain"" pops keep bothering me, and won't accept my password either! How to get rid of it please? https://t.co/IDMmEgXdGx",3
2597439,"@AppleSupport two-factor authentication verification codes not working (text message, UK). tried multiple times over past 24hrs",3
2841991,@AppleSupport Y’all going to refund me for all the days my Apple Music hasn’t worked?! I’m going to have to drive home listening to the RADIO 😭,6
257207,@115858 Your dongle is worst feature of the iphone by far. Creates static &amp; complications when u need to talk n charge https://t.co/JdlWDmbnMH,6
2903743,"My iPhone was acting funny, so I restarted it. Logged me off iCloud and now all my recent photos are gone and it doesn't recognize my contacts. @AppleSupport what gives?",4
1349528,"@AppleSupport i don’t think it’s delayed, i’ve bought songs awhile ago and still didn’t get any email receipt",6
1538059,@AppleSupport I hate how my photos keep disappearing. I never know how to get them back. It says they're still taking up storage. So where?,4
374554,@AppleSupport I don’t want to pay for storage anymore how do I stop it,4
794554,"@AppleSupport no, it just happens every so often. cant restore my phone cause computer this phone is backed up to is at home &amp; im at uni",4
913526,"@AppleSupport Hi, my apple id has been ""locked for security reasons"" but i dont have access to the recovery email anymore. Please advise?",3
1068822,@AppleSupport can we get some support for voice memos? iCloud backups? Sorting capabilities?My 300 recordings need safe-keeping&amp;organization,4
2280347,@AppleSupport @316689 Is there anything you can do about my needing to charge my phone a few times a day?,6
2125107,Gonna go ahead and charge my phone again since its not the X and dies at 67% now @115858,6
487997,"Find my iPhone makes a ton of sense, you go to log in, and it sends a verification text. TO YOUR IPHONE. I CAN'T FIND THE DAMN PHONE WHY DID I SET THIS UP IF I CAN'T USE IT! I can't wait to ditch @AppleSupport @115858 they are the worst. So Stupid.",3
1552214,@AppleSupport Messages crashes on launch on my iPhone X. Rebooting didn’t solve it. Any ideas? Also: can’t delete iCloud backup?,4
2548155,@AppleSupport if someone has set up 2FA on an iPad and the codes aren’t being received at a phone how do we turn it off to access Apple id?,3
1484826,Ok here we go. @AppleSupport @115858 how can I have two iPhones brick themselves and die this year? How can my paid storage have failed?,4
2572057,@AppleSupport Just got my 8 and can't even log in with my apple i.d because it's asking for a verification code that it sent to my old number. that I don't have. Fucking sick!! Thanks apple!!,3
1654640,"@AppleSupport when restoring my iCloud backup I was prompted to put in passwords for other people's Apple IDs.

Needless to say that's odd",4
2406528,"@AppleSupport I would appreciate a swift response, as I use my device for work. I only wanted to opt out of the beta program. It was then I discovered the password issue.",3
2360420,@AppleSupport No to the pop ups. I use my personal email for iCloud.,4
1338904,@AppleSupport can i create a new apple ID without losing everything from my phone?thanks,3
2025127,"@115858 @AppleSupport keychain is absolutely useless. Doesn’t work across all devices &amp; seemingly impossible to change password

 #fail",3
2799402,@AppleSupport It’s missing 6 notes I had saved. Putting people that on the block list and now telling me it doesn’t recognize my Apple ID. Only working device is the Apple Watch,3
1966837,@AppleSupport Now I can’t backup my WhatsApp chats because of this https://t.co/6XrHzE2mSO,4
327308,"@AppleSupport hey apple,                                                     apple does not recognise visa payment from rwanda east africa please help include rwanda on your countries list. thanks",6
236814,@AppleSupport hi cancelled Apple Music about 2 months ago and I’m still being charged for it,6
1762258,@AppleSupport  Plz help  my iphone 6s was fully charged like coupla hours ago all the sudden my iphone dies. plz help,6
1598226,Signed out of my apple id but after signing in again I realized tgat @115948 deleted all of the BTS albums that I downloaded. HUHUHUH But the universe doesnt want me to be sad the neighbor was randomly playing Baepsae HUHUHU HELP @AppleSupport,3
2775928,@AppleSupport I'm very dissapointed with the help I got today to log into my Apple ID after I told the guy that the trusted number on the account is wrong and since the day I joined Apple I have only had one phone number . Its my own account and I would like it to be fixed please,3
2480957,"@AppleSupport my iPhone, iPod, iPad and Mac book pro all hate me 😩 stupid iPhoto, photo, log in and sharing! Waste of a Sunday afternoon!",3
2893416,@AppleSupport All it’s doing is sending me to podcast connect login,3
38869,@AppleSupport Already been told that nothing can be done cos I bought it via my design agency even though I have a receipt Your U.K. MD has avoided me.,6
2381368,@115948 @115858 @AppleSupport @115948 like can i get a refund????,6
2278626,"@AppleSupport I never received an email about recovering account &amp; apple id, locked out,need proof of ownership for missing mac mini help!",3
167279,@AppleSupport I had subscribed for apple music free trial version for 3 months and the very next day it charges me 3 something dollars. What's the point of 3 months free subscription here?,6
1865522,@AppleSupport help I'm locked out of my phone and your support page only lists numbers that I can't call because I'm locked out of my phone.,3
817264,@AppleSupport hi...I can’t add my credit card in my payment information...why?and do I have to use specific bank?,6
2922751,@AppleSupport I can't login on gamecenter/switch gamecenter accounts.,3
1621166,"@115858 I can't reset my appleID :( no longer have access to reset email, and reset Qs I must have spelt weird years ago. #help #&lt;3",3
1411654,@AppleSupport Hi! I tried those steps and it tells me “your Apple ID can’t end in “@1112.com”,3
41553,@AppleSupport I couldn’t. A box came up and it looked like it hadn’t loaded properly. Looked like it wanted by Apple ID but nowhere to type it in,3
1133237,"@AppleSupport  hi, I have a problem w/ my Apple ID. ☹️ can u help me pls? 😭🙏",3
2614310,@AppleSupport I am not a happy customer! My husband is going to return his iPhone X because no one can help Him reset his password! This is ridiculous!,3
427835,@AppleSupport I was charged for a subscription that I ended and y’all owe me $15.,6
236435,"@115858 your find my ____ feature sucks. It can’t even locate my AirPods within my 400 sq ft studio. They are here, fully charged not ringing",6
2782075,This iPad is annoying. I plug it into 4 different chargers and it hasn’t charged. Also the power button is jammed and won’t push down help. @AppleSupport https://t.co/6SJBIi4LC2,6
926457,@AppleSupport i was randomly charged by an application for a membership i didnt pay for or want! Please help,6
2734366,Please @115858 refund me for my iPhone shit sucks freezing and lag more then my galaxy s5 😐 can’t wait to go back to android,6
1503975,"@AppleSupport i forgot my password, and now i dont use this number",3
2429318,"@AppleSupport hi, I'm getting notified of sign in attempts (by myself) but it keeps saying the wrong location, even though my macbook correctly recognises where I am. Any advice??",3
1593238,@115858 what are your service hours? I have an issue with billing.,6
238925,"Hello @AppleSupport I have an issue unlocking my Apple ID , can't remember two of my security questions and the email method is not working",3
956347,"@AppleSupport if I traded in my iPhone 7 for an iphone 8 and got £400 credit towards it from apple, what happens if I want a refund ?",6
2067997,@AppleSupport how do I remove @245 from my subscription list after I've cancelled it? Has renewed without me asking it 2 after 2 months,6
552213,@AppleSupport is there a way to reset my password immediately? It says I need to wait 24 hours but I need it now...,3
2008064,@AppleSupport I haven’t problem for sign in anything at my iphone. But that pop up always showing push me to fill the password.,3
2210687,@AppleSupport why does it take a week for me to change my password or get my old one,3
429133,@AppleSupport hey I keep having issues with my macbook pro 2016 model. graphics issues and it keeps crashing. not good considering the price tag I paid 🙄,6
2054470,".@115858 are a bunch of thieves. Took NZD3,700 from my bank account, admitted they shouldn't have, and now won't refund it. #Apple #macbook",6
398841,"@AppleSupport apple pencil has stopped working despite being charged and connected to ipad, any advice?",6
2801469,@AppleSupport I upgraded iMac to Sierra and now no admin passwords are accepted for login to the OS. Can you help? It's essentially bricked at this point,3
413119,@AppleSupport Need URGENT help!!Case 100317986821. Locked out of phone for 5 days while abroad. Nobody can help.,3
215316,@AppleSupport Sweet that did it! The Send &amp; Receive settings on my iPhone weren’t set to use my Apple ID. Thanks a bunch!,3
644944,"@AppleSupport how do I get the 12 months Apple Music, for the price of 10, in the UK? The price doesn’t change when it’s added to the basket.",6
162734,"@AppleSupport  Hi, I made a transaction twice by mistake, please refund. All details at the photo https://t.co/K3GxrVC3LM",6
1615954,@495568 @115858 My shtt been freezing up &amp; don’t wanna charge,6
